arxiv_id,title,authors,src,url,pub_date,upd_date,doi,abstract
2001.03080,The X-Shooter Spectral Library (XSL): Data Release 2,"['Anaïs Gonneau', 'M. Lyubenova', 'A. Lançon', 'S. C. Trager', 'R. F. Peletier', 'A. Arentsen', 'Y. -P. Chen', 'P. R. T. Coelho', 'M. Dries', 'J. Falcón-Barroso', 'P. Prugniel', 'P. Sánchez-Blázquez', 'A. Vazdekis', 'K. Verro']",ARXIV,http://arxiv.org/pdf/2001.03080v1,2020-01-09T16:19:34Z,2020-01-09T16:19:34Z,"['10.48550/arXiv.2001.03080', '10.1051/0004-6361/201936825']","We present the second data release (DR2) of the X-Shooter Spectral Library (XSL), which contains all the spectra obtained over the six semesters of that program. This release supersedes our first data release from Chen et al. 2014, with a larger number of spectra (813 observations of 666 stars) and with a more extended wavelength coverage as the data from the near-infrared arm of the X-Shooter spectrograph are now included. The DR2 spectra then consist of three segments that were observed simultaneously and, if combined, cover the range between $\sim$300 nm and $\sim$2.45 $\mu$m at a spectral resolving power close to $R=10\,000$. The spectra were corrected for instrument transmission and telluric absorption, and they were also corrected for wavelength-dependent flux-losses in 85% of the cases. On average, synthesized broad-band colors agree with those of the MILES library and of the combined IRTF and Extended IRTF libraries to within $\sim\!1$%. The scatter in these comparisons indicates typical errors on individual colors in the XSL of 2$-$4 %. The comparison with 2MASS point source photometry shows systematics of up to 5% in some colors, which we attribute mostly to zero-point or transmission curve errors and a scatter that is consistent with the above uncertainty estimates. The final spectra were corrected for radial velocity and are provided in the rest-frame (with wavelengths in air). The spectra cover a large range of spectral types and chemical compositions (with an emphasis on the red giant branch), which makes this library an asset when creating stellar population synthesis models or for the validation of near-ultraviolet to near-infrared theoretical stellar spectra across the Hertzsprung-Russell diagram."
2001.01761,GW190425: Observation of a Compact Binary Coalescence with Total Mass $\sim 3.4 M_{\odot}$,"[' The LIGO Scientific Collaboration', ' the Virgo Collaboration', 'B. P. Abbott', 'R. Abbott', 'T. D. Abbott', 'S. Abraham', 'F. Acernese', 'K. Ackley', 'C. Adams', 'R. X. Adhikari', 'V. B. Adya', 'C. Affeldt', 'M. Agathos', 'K. Agatsuma', 'N. Aggarwal', 'O. D. Aguiar', 'L. Aiello', 'A. Ain', 'P. Ajith', 'G. Allen', 'A. Allocca', 'M. A. Aloy', 'P. A. Altin', 'A. Amato', 'S. Anand', 'A. Ananyeva', 'S. B. Anderson', 'W. G. Anderson', 'S. V. Angelova', 'S. Antier', 'S. Appert', 'K. Arai', 'M. C. Araya', 'J. S. Areeda', 'M. Arène', 'N. Arnaud', 'S. M. Aronson', 'K. G. Arun', 'S. Ascenzi', 'G. Ashton', 'S. M. Aston', 'P. Astone', 'F. Aubin', 'P. Aufmuth', 'K. AultONeal', 'C. Austin', 'V. Avendano', 'A. Avila-Alvarez', 'S. Babak', 'P. Bacon', 'F. Badaracco', 'M. K. M. Bader', 'S. Bae', 'J. Baird', 'P. T. Baker', 'F. Baldaccini', 'G. Ballardin', 'S. W. Ballmer', 'A. Bals', 'S. Banagiri', 'J. C. Barayoga', 'C. Barbieri', 'S. E. Barclay', 'B. C. Barish', 'D. Barker', 'K. Barkett', 'S. Barnum', 'F. Barone', 'B. Barr', 'L. Barsotti', 'M. Barsuglia', 'D. Barta', 'J. Bartlett', 'I. Bartos', 'R. Bassiri', 'A. Basti', 'M. Bawaj', 'J. C. Bayley', 'A. C. Baylor', 'M. Bazzan', 'B. Bécsy', 'M. Bejger', 'I. Belahcene', 'A. S. Bell', 'D. Beniwal', 'M. G. Benjamin', 'B. K. Berger', 'G. Bergmann', 'S. Bernuzzi', 'C. P. L. Berry', 'D. Bersanetti', 'A. Bertolini', 'J. Betzwieser', 'R. Bhandare', 'J. Bidler', 'E. Biggs', 'I. A. Bilenko', 'S. A. Bilgili', 'G. Billingsley', 'R. Birney', 'O. Birnholtz', 'S. Biscans', 'M. Bischi', 'S. Biscoveanu', 'A. Bisht', 'M. Bitossi', 'M. A. Bizouard', 'J. K. Blackburn', 'J. Blackman', 'C. D. Blair', 'D. G. Blair', 'R. M. Blair', 'S. Bloemen', 'F. Bobba', 'N. Bode', 'M. Boer', 'Y. Boetzel', 'G. Bogaert', 'F. Bondu', 'R. Bonnand', 'P. Booker', 'B. A. Boom', 'R. Bork', 'V. Boschi', 'S. Bose', 'V. Bossilkov', 'J. Bosveld', 'Y. Bouffanais', 'A. Bozzi', 'C. Bradaschia', 'P. R. Brady', 'A. Bramley', 'M. Branchesi', 'J. E. Brau', 'M. Breschi', 'T. Briant', 'J. H. Briggs', 'F. Brighenti', 'A. Brillet', 'M. Brinkmann', 'P. Brockill', 'A. F. Brooks', 'J. Brooks', 'D. D. Brown', 'S. Brunett', 'A. Buikema', 'T. Bulik', 'H. J. Bulten', 'A. Buonanno', 'D. Buskulic', 'C. Buy', 'R. L. Byer', 'M. Cabero', 'L. Cadonati', 'G. Cagnoli', 'C. Cahillane', 'J. Calderón Bustillo', 'T. A. Callister', 'E. Calloni', 'J. B. Camp', 'W. A. Campbell', 'M. Canepa', 'K. C. Cannon', 'H. Cao', 'J. Cao', 'G. Carapella', 'F. Carbognani', 'S. Caride', 'M. F. Carney', 'G. Carullo', 'J. Casanueva Diaz', 'C. Casentini', 'S. Caudill', 'M. Cavaglià', 'F. Cavalier', 'R. Cavalieri', 'G. Cella', 'P. Cerdá-Durán', 'E. Cesarini', 'O. Chaibi', 'K. Chakravarti', 'S. J. Chamberlin', 'M. Chan', 'S. Chao', 'P. Charlton', 'E. A. Chase', 'E. Chassande-Mottin', 'D. Chatterjee', 'M. Chaturvedi', 'K. Chatziioannou', 'B. D. Cheeseboro', 'H. Y. Chen', 'X. Chen', 'Y. Chen', 'H. -P. Cheng', 'C. K. Cheong', 'H. Y. Chia', 'F. Chiadini', 'A. Chincarini', 'A. Chiummo', 'G. Cho', 'H. S. Cho', 'M. Cho', 'N. Christensen', 'Q. Chu', 'S. Chua', 'K. W. Chung', 'S. Chung', 'G. Ciani', 'M. Cie{ś}lar', 'A. A. Ciobanu', 'R. Ciolfi', 'F. Cipriano', 'A. Cirone', 'F. Clara', 'J. A. Clark', 'P. Clearwater', 'F. Cleva', 'E. Coccia', 'P. -F. Cohadon', 'D. Cohen', 'M. Colleoni', 'C. G. Collette', 'C. Collins', 'M. Colpi', 'L. R. Cominsky', 'M. Constancio Jr.', 'L. Conti', 'S. J. Cooper', 'P. Corban', 'T. R. Corbitt', 'I. Cordero-Carrión', 'S. Corezzi', 'K. R. Corley', 'N. Cornish', 'D. Corre', 'A. Corsi', 'S. Cortese', 'C. A. Costa', 'R. Cotesta', 'M. W. Coughlin', 'S. B. Coughlin', 'J. -P. Coulon', 'S. T. Countryman', 'P. Couvares', 'P. B. Covas', 'E. E. Cowan', 'D. M. Coward', 'M. J. Cowart', 'D. C. Coyne', 'R. Coyne', 'J. D. E. Creighton', 'T. D. Creighton', 'J. Cripe', 'M. Croquette', 'S. G. Crowder', 'T. J. Cullen', 'A. Cumming', 'L. Cunningham', 'E. Cuoco', 'T. Dal Canton', 'G. Dálya', ""B. D'Angelo"", 'S. L. Danilishin', ""S. D'Antonio"", 'K. Danzmann', 'A. Dasgupta', 'C. F. Da Silva Costa', 'L. E. H. Datrier', 'V. Dattilo', 'I. Dave', 'M. Davier', 'D. Davis', 'E. J. Daw', 'D. DeBra', 'M. Deenadayalan', 'J. Degallaix', 'M. De Laurentis', 'S. Deléglise', 'N. De Lillo', 'W. Del Pozzo', 'L. M. DeMarchi', 'N. Demos', 'T. Dent', 'R. De Pietri', 'R. De Rosa', 'C. De Rossi', 'R. DeSalvo', 'O. de Varona', 'S. Dhurandhar', 'M. C. Díaz', 'T. Dietrich', 'L. Di Fiore', 'C. DiFronzo', 'C. Di Giorgio', 'F. Di Giovanni', 'M. Di Giovanni', 'T. Di Girolamo', 'A. Di Lieto', 'B. Ding', 'S. Di Pace', 'I. Di Palma', 'F. Di Renzo', 'A. K. Divakarla', 'A. Dmitriev', 'Z. Doctor', 'F. Donovan', 'K. L. Dooley', 'S. Doravari', 'I. Dorrington', 'T. P. Downes', 'M. Drago', 'J. C. Driggers', 'Z. Du', 'J. -G. Ducoin', 'R. Dudi', 'P. Dupej', 'O. Durante', 'S. E. Dwyer', 'P. J. Easter', 'G. Eddolls', 'T. B. Edo', 'A. Effler', 'P. Ehrens', 'J. Eichholz', 'S. S. Eikenberry', 'M. Eisenmann', 'R. A. Eisenstein', 'L. Errico', 'R. C. Essick', 'H. Estelles', 'D. Estevez', 'Z. B. Etienne', 'T. Etzel', 'M. Evans', 'T. M. Evans', 'V. Fafone', 'S. Fairhurst', 'X. Fan', 'S. Farinon', 'B. Farr', 'W. M. Farr', 'E. J. Fauchon-Jones', 'M. Favata', 'M. Fays', 'M. Fazio', 'C. Fee', 'J. Feicht', 'M. M. Fejer', 'F. Feng', 'A. Fernandez-Galiana', 'I. Ferrante', 'E. C. Ferreira', 'T. A. Ferreira', 'F. Fidecaro', 'I. Fiori', 'D. Fiorucci', 'M. Fishbach', 'R. P. Fisher', 'J. M. Fishner', 'R. Fittipaldi', 'M. Fitz-Axen', 'V. Fiumara', 'R. Flaminio', 'M. Fletcher', 'E. Floden', 'E. Flynn', 'H. Fong', 'J. A. Font', 'P. W. F. Forsyth', 'J. -D. Fournier', 'Francisco Hernandez Vivanco', 'S. Frasca', 'F. Frasconi', 'Z. Frei', 'A. Freise', 'R. Frey', 'V. Frey', 'P. Fritschel', 'V. V. Frolov', 'G. Fronzè', 'P. Fulda', 'M. Fyffe', 'H. A. Gabbard', 'B. U. Gadre', 'S. M. Gaebel', 'J. R. Gair', 'R. Gamba', 'L. Gammaitoni', 'S. G. Gaonkar', 'C. García-Quirós', 'F. Garufi', 'B. Gateley', 'S. Gaudio', 'G. Gaur', 'V. Gayathri', 'G. Gemme', 'E. Genin', 'A. Gennai', 'D. George', 'J. George', 'R. George', 'L. Gergely', 'S. Ghonge', 'Abhirup Ghosh', 'Archisman Ghosh', 'S. Ghosh', 'B. Giacomazzo', 'J. A. Giaime', 'K. D. Giardina', 'D. R. Gibson', 'K. Gill', 'L. Glover', 'J. Gniesmer', 'P. Godwin', 'E. Goetz', 'R. Goetz', 'B. Goncharov', 'G. González', 'J. M. Gonzalez Castro', 'A. Gopakumar', 'S. E. Gossan', 'M. Gosselin', 'R. Gouaty', 'B. Grace', 'A. Grado', 'M. Granata', 'A. Grant', 'S. Gras', 'P. Grassia', 'C. Gray', 'R. Gray', 'G. Greco', 'A. C. Green', 'R. Green', 'E. M. Gretarsson', 'A. Grimaldi', 'S. J. Grimm', 'P. Groot', 'H. Grote', 'S. Grunewald', 'P. Gruning', 'G. M. Guidi', 'H. K. Gulati', 'Y. Guo', 'A. Gupta', 'Anchal Gupta', 'P. Gupta', 'E. K. Gustafson', 'R. Gustafson', 'L. Haegel', 'O. Halim', 'B. R. Hall', 'E. D. Hall', 'E. Z. Hamilton', 'G. Hammond', 'M. Haney', 'M. M. Hanke', 'J. Hanks', 'C. Hanna', 'M. D. Hannam', 'O. A. Hannuksela', 'T. J. Hansen', 'J. Hanson', 'T. Harder', 'T. Hardwick', 'K. Haris', 'J. Harms', 'G. M. Harry', 'I. W. Harry', 'R. K. Hasskew', 'C. J. Haster', 'K. Haughian', 'F. J. Hayes', 'J. Healy', 'A. Heidmann', 'M. C. Heintze', 'H. Heitmann', 'F. Hellman', 'P. Hello', 'G. Hemming', 'M. Hendry', 'I. S. Heng', 'J. Hennig', 'M. Heurs', 'S. Hild', 'T. Hinderer', 'W. C. G. Ho', 'S. Hochheim', 'D. Hofman', 'A. M. Holgado', 'N. A. Holland', 'K. Holt', 'D. E. Holz', 'P. Hopkins', 'C. Horst', 'J. Hough', 'E. J. Howell', 'C. G. Hoy', 'Y. Huang', 'M. T. Hübner', 'E. A. Huerta', 'D. Huet', 'B. Hughey', 'V. Hui', 'S. Husa', 'S. H. Huttner', 'T. Huynh-Dinh', 'B. Idzkowski', 'A. Iess', 'H. Inchauspe', 'C. Ingram', 'R. Inta', 'G. Intini', 'B. Irwin', 'H. N. Isa', 'J. -M. Isac', 'M. Isi', 'B. R. Iyer', 'T. Jacqmin', 'S. J. Jadhav', 'K. Jani', 'N. N. Janthalur', 'P. Jaranowski', 'D. Jariwala', 'A. C. Jenkins', 'J. Jiang', 'D. S. Johnson', 'N. K. Johnson-McDaniel', 'A. W. Jones', 'D. I. Jones', 'J. D. Jones', 'R. Jones', 'R. J. G. Jonker', 'L. Ju', 'J. Junker', 'C. V. Kalaghatgi', 'V. Kalogera', 'B. Kamai', 'S. Kandhasamy', 'G. Kang', 'J. B. Kanner', 'S. J. Kapadia', 'S. Karki', 'R. Kashyap', 'M. Kasprzack', 'W. Kastaun', 'S. Katsanevas', 'E. Katsavounidis', 'W. Katzman', 'S. Kaufer', 'K. Kawabe', 'N. V. Keerthana', 'F. Kéfélian', 'D. Keitel', 'R. Kennedy', 'J. S. Key', 'F. Y. Khalili', 'I. Khan', 'S. Khan', 'E. A. Khazanov', 'N. Khetan', 'M. Khursheed', 'N. Kijbunchoo', 'Chunglee Kim', 'J. C. Kim', 'K. Kim', 'W. Kim', 'W. S. Kim', 'Y. -M. Kim', 'C. Kimball', 'P. J. King', 'M. Kinley-Hanlon', 'R. Kirchhoff', 'J. S. Kissel', 'L. Kleybolte', 'J. H. Klika', 'S. Klimenko', 'T. D. Knowles', 'P. Koch', 'S. M. Koehlenbeck', 'G. Koekoek', 'S. Koley', 'V. Kondrashov', 'A. Kontos', 'N. Koper', 'M. Korobko', 'W. Z. Korth', 'M. Kovalam', 'D. B. Kozak', 'C. Krämer', 'V. Kringel', 'N. Krishnendu', 'A. Królak', 'N. Krupinski', 'G. Kuehn', 'A. Kumar', 'P. Kumar', 'Rahul Kumar', 'Rakesh Kumar', 'L. Kuo', 'A. Kutynia', 'S. Kwang', 'B. D. Lackey', 'D. Laghi', 'K. H. Lai', 'T. L. Lam', 'M. Landry', 'P. Landry', 'B. B. Lane', 'R. N. Lang', 'J. Lange', 'B. Lantz', 'R. K. Lanza', 'A. Lartaux-Vollard', 'P. D. Lasky', 'M. Laxen', 'A. Lazzarini', 'C. Lazzaro', 'P. Leaci', 'S. Leavey', 'Y. K. Lecoeuche', 'C. H. Lee', 'H. K. Lee', 'H. M. Lee', 'H. W. Lee', 'J. Lee', 'K. Lee', 'J. Lehmann', 'A. K. Lenon', 'N. Leroy', 'N. Letendre', 'Y. Levin', 'A. Li', 'J. Li', 'K. J. L. Li', 'T. G. F. Li', 'X. Li', 'F. Lin', 'F. Linde', 'S. D. Linker', 'T. B. Littenberg', 'J. Liu', 'X. Liu', 'M. Llorens-Monteagudo', 'R. K. L. Lo', 'L. T. London', 'A. Longo', 'M. Lorenzini', 'V. Loriette', 'M. Lormand', 'G. Losurdo', 'J. D. Lough', 'C. O. Lousto', 'G. Lovelace', 'M. E. Lower', 'J. F. Lucaccioni', 'H. Lück', 'D. Lumaca', 'A. P. Lundgren', 'R. Lynch', 'Y. Ma', 'R. Macas', 'S. Macfoy', 'M. MacInnis', 'D. M. Macleod', 'A. Macquet', 'I. Magaña Hernandez', 'F. Magaña-Sandoval', 'R. M. Magee', 'E. Majorana', 'I. Maksimovic', 'A. Malik', 'N. Man', 'V. Mandic', 'V. Mangano', 'G. L. Mansell', 'M. Manske', 'M. Mantovani', 'M. Mapelli', 'F. Marchesoni', 'F. Marion', 'S. Márka', 'Z. Márka', 'C. Markakis', 'A. S. Markosyan', 'A. Markowitz', 'E. Maros', 'A. Marquina', 'S. Marsat', 'F. Martelli', 'I. W. Martin', 'R. M. Martin', 'V. Martinez', 'D. V. Martynov', 'H. Masalehdan', 'K. Mason', 'E. Massera', 'A. Masserot', 'T. J. Massinger', 'M. Masso-Reid', 'S. Mastrogiovanni', 'A. Matas', 'F. Matichard', 'L. Matone', 'N. Mavalvala', 'J. J. McCann', 'R. McCarthy', 'D. E. McClelland', 'S. McCormick', 'L. McCuller', 'S. C. McGuire', 'C. McIsaac', 'J. McIver', 'D. J. McManus', 'T. McRae', 'S. T. McWilliams', 'D. Meacher', 'G. D. Meadors', 'M. Mehmet', 'A. K. Mehta', 'J. Meidam', 'E. Mejuto Villa', 'A. Melatos', 'G. Mendell', 'R. A. Mercer', 'L. Mereni', 'K. Merfeld', 'E. L. Merilh', 'M. Merzougui', 'S. Meshkov', 'C. Messenger', 'C. Messick', 'F. Messina', 'R. Metzdorff', 'P. M. Meyers', 'F. Meylahn', 'A. Miani', 'H. Miao', 'C. Michel', 'H. Middleton', 'L. Milano', 'A. L. Miller', 'M. Millhouse', 'J. C. Mills', 'M. C. Milovich-Goff', 'O. Minazzoli', 'Y. Minenkov', 'A. Mishkin', 'C. Mishra', 'T. Mistry', 'S. Mitra', 'V. P. Mitrofanov', 'G. Mitselmakher', 'R. Mittleman', 'G. Mo', 'D. Moffa', 'K. Mogushi', 'S. R. P. Mohapatra', 'M. Molina-Ruiz', 'M. Mondin', 'M. Montani', 'C. J. Moore', 'D. Moraru', 'F. Morawski', 'G. Moreno', 'S. Morisaki', 'B. Mours', 'C. M. Mow-Lowry', 'F. Muciaccia', 'Arunava Mukherjee', 'D. Mukherjee', 'S. Mukherjee', 'Subroto Mukherjee', 'N. Mukund', 'A. Mullavey', 'J. Munch', 'E. A. Muñiz', 'M. Muratore', 'P. G. Murray', 'A. Nagar', 'I. Nardecchia', 'L. Naticchioni', 'R. K. Nayak', 'B. F. Neil', 'J. Neilson', 'G. Nelemans', 'T. J. N. Nelson', 'M. Nery', 'A. Neunzert', 'L. Nevin', 'K. Y. Ng', 'S. Ng', 'C. Nguyen', 'P. Nguyen', 'D. Nichols', 'S. A. Nichols', 'S. Nissanke', 'F. Nocera', 'C. North', 'L. K. Nuttall', 'M. Obergaulinger', 'J. Oberling', ""B. D. O'Brien"", 'G. Oganesyan', 'G. H. Ogin', 'J. J. Oh', 'S. H. Oh', 'F. Ohme', 'H. Ohta', 'M. A. Okada', 'M. Oliver', 'P. Oppermann', 'Richard J. Oram', ""B. O'Reilly"", 'R. G. Ormiston', 'L. F. Ortega', ""R. O'Shaughnessy"", 'S. Ossokine', 'D. J. Ottaway', 'H. Overmier', 'B. J. Owen', 'A. E. Pace', 'G. Pagano', 'M. A. Page', 'G. Pagliaroli', 'A. Pai', 'S. A. Pai', 'J. R. Palamos', 'O. Palashov', 'C. Palomba', 'H. Pan', 'P. K. Panda', 'P. T. H. Pang', 'C. Pankow', 'F. Pannarale', 'B. C. Pant', 'F. Paoletti', 'A. Paoli', 'A. Parida', 'W. Parker', 'D. Pascucci', 'A. Pasqualetti', 'R. Passaquieti', 'D. Passuello', 'M. Patil', 'B. Patricelli', 'E. Payne', 'B. L. Pearlstone', 'T. C. Pechsiri', 'A. J. Pedersen', 'M. Pedraza', 'R. Pedurand', 'A. Pele', 'S. Penn', 'A. Perego', 'C. J. Perez', 'C. Périgois', 'A. Perreca', 'J. Petermann', 'H. P. Pfeiffer', 'M. Phelps', 'K. S. Phukon', 'O. J. Piccinni', 'M. Pichot', 'F. Piergiovanni', 'V. Pierro', 'G. Pillant', 'L. Pinard', 'I. M. Pinto', 'M. Pirello', 'M. Pitkin', 'W. Plastino', 'R. Poggiani', 'D. Y. T. Pong', 'S. Ponrathnam', 'P. Popolizio', 'E. K. Porter', 'J. Powell', 'A. K. Prajapati', 'J. Prasad', 'K. Prasai', 'R. Prasanna', 'G. Pratten', 'T. Prestegard', 'M. Principe', 'G. A. Prodi', 'L. Prokhorov', 'M. Punturo', 'P. Puppo', 'M. Pürrer', 'H. Qi', 'V. Quetschke', 'P. J. Quinonez', 'F. J. Raab', 'G. Raaijmakers', 'H. Radkins', 'N. Radulesco', 'P. Raffai', 'S. Raja', 'C. Rajan', 'B. Rajbhandari', 'M. Rakhmanov', 'K. E. Ramirez', 'A. Ramos-Buades', 'Javed Rana', 'K. Rao', 'P. Rapagnani', 'V. Raymond', 'M. Razzano', 'J. Read', 'T. Regimbau', 'L. Rei', 'S. Reid', 'D. H. Reitze', 'P. Rettegno', 'F. Ricci', 'C. J. Richardson', 'J. W. Richardson', 'P. M. Ricker', 'G. Riemenschneider', 'K. Riles', 'M. Rizzo', 'N. A. Robertson', 'F. Robinet', 'A. Rocchi', 'L. Rolland', 'J. G. Rollins', 'V. J. Roma', 'M. Romanelli', 'R. Romano', 'C. L. Romel', 'J. H. Romie', 'C. A. Rose', 'D. Rose', 'K. Rose', 'M. J. B. Rosell', 'D. Rosińska', 'S. G. Rosofsky', 'M. P. Ross', 'S. Rowan', 'S. Roy', 'A. Rüdiger', 'P. Ruggi', 'G. Rutins', 'K. Ryan', 'S. Sachdev', 'T. Sadecki', 'M. Sakellariadou', 'O. S. Salafia', 'L. Salconi', 'M. Saleem', 'A. Samajdar', 'L. Sammut', 'E. J. Sanchez', 'L. E. Sanchez', 'N. Sanchis-Gual', 'J. R. Sanders', 'K. A. Santiago', 'E. Santos', 'N. Sarin', 'B. Sassolas', 'B. S. Sathyaprakash', 'O. Sauter', 'R. L. Savage', 'P. Schale', 'M. Scheel', 'J. Scheuer', 'P. Schmidt', 'R. Schnabel', 'R. M. S. Schofield', 'A. Schönbeck', 'E. Schreiber', 'B. W. Schulte', 'B. F. Schutz', 'J. Scott', 'S. M. Scott', 'E. Seidel', 'D. Sellers', 'A. S. Sengupta', 'N. Sennett', 'D. Sentenac', 'V. Sequino', 'A. Sergeev', 'Y. Setyawati', 'D. A. Shaddock', 'T. Shaffer', 'M. S. Shahriar', 'M. B. Shaner', 'A. Sharma', 'P. Sharma', 'P. Shawhan', 'H. Shen', 'R. Shink', 'D. H. Shoemaker', 'D. M. Shoemaker', 'K. Shukla', 'S. ShyamSundar', 'K. Siellez', 'M. Sieniawska', 'D. Sigg', 'L. P. Singer', 'D. Singh', 'N. Singh', 'A. Singhal', 'A. M. Sintes', 'S. Sitmukhambetov', 'V. Skliris', 'B. J. J. Slagmolen', 'T. J. Slaven-Blair', 'J. R. Smith', 'R. J. E. Smith', 'S. Somala', 'E. J. Son', 'S. Soni', 'B. Sorazu', 'F. Sorrentino', 'T. Souradeep', 'E. Sowell', 'A. P. Spencer', 'M. Spera', 'A. K. Srivastava', 'V. Srivastava', 'K. Staats', 'C. Stachie', 'M. Standke', 'D. A. Steer', 'M. Steinke', 'J. Steinlechner', 'S. Steinlechner', 'D. Steinmeyer', 'S. P. Stevenson', 'D. Stocks', 'R. Stone', 'D. J. Stops', 'K. A. Strain', 'G. Stratta', 'S. E. Strigin', 'A. Strunk', 'R. Sturani', 'A. L. Stuver', 'V. Sudhir', 'T. Z. Summerscales', 'L. Sun', 'S. Sunil', 'A. Sur', 'J. Suresh', 'P. J. Sutton', 'B. L. Swinkels', 'M. J. Szczepańczyk', 'M. Tacca', 'S. C. Tait', 'C. Talbot', 'D. B. Tanner', 'D. Tao', 'M. Tápai', 'A. Tapia', 'J. D. Tasson', 'R. Taylor', 'R. Tenorio', 'L. Terkowski', 'M. Thomas', 'P. Thomas', 'S. R. Thondapu', 'K. A. Thorne', 'E. Thrane', 'Shubhanshu Tiwari', 'Srishti Tiwari', 'V. Tiwari', 'K. Toland', 'M. Tonelli', 'Z. Tornasi', 'A. Torres-Forné', 'C. I. Torrie', 'D. Töyrä', 'F. Travasso', 'G. Traylor', 'M. C. Tringali', 'A. Tripathee', 'A. Trovato', 'L. Trozzo', 'K. W. Tsang', 'M. Tse', 'R. Tso', 'L. Tsukada', 'D. Tsuna', 'T. Tsutsui', 'D. Tuyenbayev', 'K. Ueno', 'D. Ugolini', 'C. S. Unnikrishnan', 'A. L. Urban', 'S. A. Usman', 'H. Vahlbruch', 'G. Vajente', 'G. Valdes', 'M. Valentini', 'N. van Bakel', 'M. van Beuzekom', 'J. F. J. van den Brand', 'C. Van Den Broeck', 'D. C. Vander-Hyde', 'L. van der Schaaf', 'J. V. VanHeijningen', 'A. A. van Veggel', 'M. Vardaro', 'V. Varma', 'S. Vass', 'M. Vasúth', 'A. Vecchio', 'G. Vedovato', 'J. Veitch', 'P. J. Veitch', 'K. Venkateswara', 'G. Venugopalan', 'D. Verkindt', 'F. Vetrano', 'A. Viceré', 'A. D. Viets', 'S. Vinciguerra', 'D. J. Vine', 'J. -Y. Vinet', 'S. Vitale', 'T. Vo', 'H. Vocca', 'C. Vorvick', 'S. P. Vyatchanin', 'A. R. Wade', 'L. E. Wade', 'M. Wade', 'R. Walet', 'M. Walker', 'L. Wallace', 'S. Walsh', 'H. Wang', 'J. Z. Wang', 'S. Wang', 'W. H. Wang', 'R. L. Ward', 'Z. A. Warden', 'J. Warner', 'M. Was', 'J. Watchi', 'B. Weaver', 'L. -W. Wei', 'M. Weinert', 'A. J. Weinstein', 'R. Weiss', 'F. Wellmann', 'L. Wen', 'E. K. Wessel', 'P. Weßels', 'J. W. Westhouse', 'K. Wette', 'J. T. Whelan', 'D. D. White', 'B. F. Whiting', 'C. Whittle', 'D. M. Wilken', 'D. Williams', 'A. R. Williamson', 'J. L. Willis', 'B. Willke', 'W. Winkler', 'C. C. Wipf', 'H. Wittel', 'G. Woan', 'J. Woehler', 'J. K. Wofford', 'J. L. Wright', 'D. S. Wu', 'D. M. Wysocki', 'S. Xiao', 'R. Xu', 'H. Yamamoto', 'C. C. Yancey', 'L. Yang', 'Y. Yang', 'Z. Yang', 'M. J. Yap', 'M. Yazback', 'D. W. Yeeles', 'Hang Yu', 'Haocun Yu', 'S. H. R. Yuen', 'A. K. Zadrożny', 'A. Zadrożny', 'M. Zanolin', 'T. Zelenova', 'J. -P. Zendri', 'M. Zevin', 'J. Zhang', 'L. Zhang', 'T. Zhang', 'C. Zhao', 'G. Zhao', 'M. Zhou', 'Z. Zhou', 'X. J. Zhu', 'A. B. Zimmerman', 'M. E. Zucker', 'J. Zweizig']",ARXIV,http://arxiv.org/pdf/2001.01761v3,2020-01-06T19:54:55Z,2020-04-07T09:39:44Z,"['10.48550/arXiv.2001.01761', '10.3847/2041-8213/ab75f5']","On 2019 April 25, the LIGO Livingston detector observed a compact binary coalescence with signal-to-noise ratio 12.9. The Virgo detector was also taking data that did not contribute to detection due to a low signal-to-noise ratio, but were used for subsequent parameter estimation. The 90% credible intervals for the component masses range from 1.12 to 2.52 $M_{\odot}$ (1.45 to 1.88 $M_{\odot}$ if we restrict the dimensionless component spin magnitudes to be smaller than 0.05). These mass parameters are consistent with the individual binary components being neutron stars. However, both the source-frame chirp mass $1.44^{+0.02}_{-0.02} M_{\odot}$ and the total mass $3.4^{+0.3}_{-0.1}\,M_{\odot}$ of this system are significantly larger than those of any other known binary neutron star system. The possibility that one or both binary components of the system are black holes cannot be ruled out from gravitational-wave data. We discuss possible origins of the system based on its inconsistency with the known Galactic binary neutron star population. Under the assumption that the signal was produced by a binary neutron star coalescence, the local rate of neutron star mergers is updated to $250-2810 \text{Gpc}^{-3}\text{yr}^{-1}$."
